id_review,review_text,relative_date,review_date,retrieval_date,rating,username,n_review_user,url_place,name_place,sentimiento,texto_limpio
ChZDSUhNMG9nS0VJQ0FnSUR5bWJYZ1FREAE,"Mi alma mater, extraordinaria universidad",Hace 4 años,2021-08-07 09:39:04.161940,2025-08-06 09:39:04.161940,5,Rafo Redes,570,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,alma mater extraordinario universidad
ChdDSUhNMG9nS0VJQ0FnSUR5Z01MYzN3RRAB,Buen lugar para estudiar,Hace 4 años,2021-08-07 09:39:04.162790,2025-08-06 09:39:04.162790,5,Giovanni Percy Lulimachi,87,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,buen lugar estudiar
ChdDSUhNMG9nS0VJQ0FnSUN5N2UyVnhRRRAB,Excelente..con nuevas instalaciones,Hace 4 años,2021-08-07 09:39:04.163594,2025-08-06 09:39:04.163594,4,LOPEZ LUIS,1,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,excelentecon nuevo instalación
ChZDSUhNMG9nS0VJQ0FnSUNpcy02cld3EAE,Genial,Editado Hace 4 años,2021-08-07 09:39:04.163990,2025-08-06 09:39:04.163990,5,flavio alva,1,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,genial
ChZDSUhNMG9nS0VJQ0FnSUN5bnFibGRBEAE,"Ahora tendrá, una nueva remodelacion, y mejores profecionales, para sus alumnos",Hace 4 años,2021-08-07 09:39:10.787466,2025-08-06 09:39:10.787466,4,Lincer1993 G.B,35,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,ahora nuevo remodelacion mejor profecional alumno
ChdDSUhNMG9nS0VJQ0FnSUN5OHZhOHZ3RRAB,"Buena infraestructura, calidad de enseñanza",Hace 4 años,2021-08-07 09:39:10.788042,2025-08-06 09:39:10.788042,5,Jacqueline Torres,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,buen infraestructura calidad enseñanza
ChZDSUhNMG9nS0VJQ0FnSUN5aEppb1pREAE,Ambientes agradables y seguros,Hace 4 años,2021-08-07 09:39:10.789522,2025-08-06 09:39:10.789522,5,miguel angel delgado agurto,127,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,ambiente agradable seguro
ChZDSUhNMG9nS0VJQ0FnSURTcFl5Y1h3EAE,Bonito,Hace 4 años,2021-08-07 09:39:17.615335,2025-08-06 09:39:17.615335,4,Jim Cangahuala Matute,94,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,bonito
ChdDSUhNMG9nS0VJQ0FnSUNTcTd2UWp3RRAB,Bien,Hace 4 años,2021-08-07 09:39:17.618879,2025-08-06 09:39:17.618879,5,Edwin Justo,29,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,bien
ChdDSUhNMG9nS0VJQ0FnSUNTdU1PVTFBRRAB,Excelentes instalaciones y ubicación,Hace 4 años,2021-08-07 09:39:24.598505,2025-08-06 09:39:24.598505,4,Mayker Matute,219,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,excelente instalación ubicación
ChdDSUhNMG9nS0VJQ0FnSURpeWV1Y3lBRRAB,Han visto el simulador de pensiones? Pésimo,Hace 4 años,2021-08-07 09:39:24.600553,2025-08-06 09:39:24.600553,1,Rodrigo Noriega (Itsroro),19,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Negativo,ver simulador pensión pésimo
ChdDSUhNMG9nS0VJQ0FnSURpN09iaW1nRRAB,Como rico,Hace 4 años,2021-08-07 09:39:24.600946,2025-08-06 09:39:24.600946,5,Anibar Becerra Espinoza,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,rico
ChdDSUhNMG9nS0VJQ0FnSURpMUx5cXR3RRAB,La mejor universidad,Hace 4 años,2021-08-07 09:39:24.601343,2025-08-06 09:39:24.601343,5,Augusto rengifo,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,mejor universidad
ChZDSUhNMG9nS0VJQ0FnSURpNUltTUtnEAE,Buena Universidad,Hace 4 años,2021-08-07 09:39:31.326030,2025-08-06 09:39:31.326030,5,Joe Lozada,350,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,buen universidad
Ci9DQUlRQUNvZENodHljRjlvT2tzeFNGZEZUSEZJTVVKRUxXeDBXSEZZVjFjd1YwRRAB,"Moxie (Xolo Maridueña) × Papaya (Angelina Hathaway) = Pontificia Universidad Católica del Perú (Universidad privada en Perú) @Sol y Luna (Nuestros Amados Hijos Son Estudiantes de Secundaria en Urubamba, Perú)",Hace 14 horas,2025-08-05 19:39:55.292110,2025-08-06 09:39:55.292110,5,Anela NG,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,moxie xolo maridueño papaya angelina hathaway pontificia universidad católico perú universidad privado perú sol luno amado hijo estudiant secundaria urubamba perú
Ci9DQUlRQUNvZENodHljRjlvT2tKWVgyRmpXRmxaTjFoQ2IwZzVSMFJMZGxkdmVFRRAB,"Realmente necesito hacer mi maestría aquí, con urgencia, pero no puedo pagarlo ahora😢…",Hace un mes,2025-07-07 09:39:59.456710,2025-08-06 09:39:59.456710,5,Blessing Nsa,2,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,realmente necesitar hacer maestría aquí urgencia poder pagar él ahora
Ci9DQUlRQUNvZENodHljRjlvT25WQlNHNWhjVTFYUVdSMFpUVkNkbmxFTFhoWlRtYxAB,"Muy buena universidad, rodeada de áreas verdes. Además de que el campus es grande y con dos bibliotecas para que los chicos puedan ir a estudiar.",Hace un mes,2025-07-07 09:39:59.457050,2025-08-06 09:39:59.457050,5,Rosa Mariluz Espinoza,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,buen universidad rodeado área verde además campus grande dos biblioteca chico poder estudiar
Ci9DQUlRQUNvZENodHljRjlvT2xFNVF6azBXbEJqVW1OelMxVnNZazlQU0ZVeFVtYxAB,Gente que sabe,Hace un mes,2025-07-07 09:39:59.457747,2025-08-06 09:39:59.457747,5,Andrea Portocarrero Torres,12,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,gente saber
Ci9DQUlRQUNvZENodHljRjlvT2paeFVHWnVjRGh6UTFWUGJDMXVSVll0Y0VGbU0yYxAB,Muy bien señalizada,Hace un mes,2025-07-07 09:39:59.459037,2025-08-06 09:39:59.459037,5,Hans Diaz,20,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,bien señalizado
Ci9DQUlRQUNvZENodHljRjlvT21GVWEybHBUM3BPZW1WbVMwNTFjelF6TWs1WU9WRRAB,Estoy cansado jefe.,Hace un mes,2025-07-07 09:40:03.642239,2025-08-06 09:40:03.642239,3,GABRIEL LAZO,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Neutral,cansado jefe
Ci9DQUlRQUNvZENodHljRjlvT2xwTVZHTXdXV1I0Y1dKU1JrTjVSM0ZOYWtGSFozYxAB,"La mejor universidad del Perú con el campus más hermoso, que puedo decir, este lugar fue mi segundo hogar.",Hace un mes,2025-07-07 09:40:03.643144,2025-08-06 09:40:03.643144,5,Cristhian Nicacio,23,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,mejor universidad perú campus hermoso poder decir lugar segundo hogar
ChdDSUhNMG9nS0VJQ0FnSURPd3FYQW5BRRAB,"Excelente recinto universitario, seguro impecable y accesible en todo momento.",Editado Hace 2 meses,2025-06-07 09:40:03.644424,2025-08-06 09:40:03.644424,5,Daniel Diaz,38,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,excelente recinto universitario seguro impecable accesible momento
ChdDSUhNMG9nS0VJQ0FnSUNCc3JpX3BRRRAB,Excelente,Editado Hace 2 meses,2025-06-07 09:40:07.850832,2025-08-06 09:40:07.850832,5,Amelia Valverde Clemente,37,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,excelente
ChZDSUhNMG9nS0VJQ0FnSURTbW9uVExnEAE,"Muy bien organizado, instalaciones educativas apropiadas para su finalidad en la educación superior.",Editado Hace 2 meses,2025-06-07 09:40:07.851226,2025-08-06 09:40:07.851226,5,Luis Edwin Mantari,892,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,bien organizado instalación educativo apropiado finalidad educación superior
ChZDSUhNMG9nS0VPR1JvcTY2a1l6TVpREAE,"Gran universidad. Tiene un campus muy hermoso, pueden verse muchas aves, ardillas. Las instalaciones son cómodas y los profesores de las más altas calidades.",Hace 2 meses,2025-06-07 09:40:07.852383,2025-08-06 09:40:07.852383,5,Alejandro Rojas,68,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,gran universidad campus hermoso poder ver él mucho ave ardilla instalación cómodas profesor alto calidad
ChdDSUhNMG9nS0VMXzJpdnJjaGIzZWd3RRAB,ES LA MEJOR UNIVERSIDAD DEL PERÚ!!!,Hace 2 meses,2025-06-07 09:40:12.087742,2025-08-06 09:40:12.087742,5,Dante Rojas Ramos,1,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú,Positivo,mejor universidad perú
